0.000000000000	-1.900296
0.006666666667	-1.444046
0.013333333333	-0.917605
0.020000000000	-0.348984
0.026666666667	0.234288
0.033333333333	0.804361
0.040000000000	1.333384
0.046666666667	1.797207
0.053333333333	2.17136
0.060000000000	2.437808
0.066666666667	2.583993
0.073333333333	2.602669
0.080000000000	2.492225
0.086666666667	2.25878
0.093333333333	1.912802
0.100000000000	1.472965
0.106666666667	0.959719
0.113333333333	0.398016
0.120000000000	-0.18429
0.126666666667	-0.759512
0.133333333333	-1.298671
0.140000000000	-1.776654
0.146666666667	-2.169313
0.153333333333	-2.45781
0.160000000000	-2.627818
0.166666666667	-2.669998
0.173333333333	-2.582901
0.180000000000	-2.370714
0.186666666667	-2.043578
0.193333333333	-1.618561
0.200000000000	-1.116429
0.206666666667	-0.561815
0.213333333333	0.019203
0.220000000000	0.597647
0.226666666667	1.144699
0.233333333333	1.635247
0.240000000000	2.044012
0.246666666667	2.352802
0.253333333333	2.544227
0.260000000000	2.611524
0.266666666667	2.548896
0.273333333333	2.36053
0.280000000000	2.05335
0.286666666667	1.646356
0.293333333333	1.157579
0.300000000000	0.611009
0.306666666667	0.033209
0.313333333333	-0.547325
0.320000000000	-1.10355
0.326666666667	-1.607291
0.333333333333	-2.034563
0.340000000000	-2.364113
0.346666666667	-2.579037
0.353333333333	-2.669676
0.360000000000	-2.630877
0.366666666667	-2.464089
0.373333333333	-2.17865
0.380000000000	-1.787924
0.386666666667	-1.31155
0.393333333333	-0.772713
0.400000000000	-0.197974
0.406666666667	0.384493
0.413333333333	0.946034
0.420000000000	1.461213
0.426666666667	1.90282
0.433333333333	2.250892
0.440000000000	2.487556
0.446666666667	2.601864
0.453333333333	2.587535
0.460000000000	2.445053
0.466666666667	2.18102
0.473333333333	1.80896
0.480000000000	1.348034
0.486666666667	0.820299
0.493333333333	0.249904
0.500000000000	-0.332885
0.506666666667	-0.901345
0.513333333333	-1.427303
0.520000000000	-1.885645
0.526666666667	-2.25335
0.533333333333	-2.51287
0.540000000000	-2.65084
0.546666666667	-2.6605
0.553333333333	-2.540882
0.560000000000	-2.297945
0.566666666667	-1.944085
0.573333333333	-1.497173
0.580000000000	-0.978782
0.586666666667	-0.414508
0.593333333333	0.168281
0.600000000000	0.740608
0.606666666667	1.276231
0.613333333333	1.748426
0.620000000000	2.133043
0.626666666667	2.413176
0.633333333333	2.574011
0.640000000000	2.607821
0.646666666667	2.512511
0.653333333333	2.292751
0.660000000000	1.95949
0.666666666667	-1.898686
0.673333333333	-1.442275
0.680000000000	-0.916317
0.686666666667	-0.347696
0.693333333333	0.236381
0.700000000000	0.806615
0.706666666667	1.335799
0.713333333333	1.798495
0.720000000000	2.171843
0.726666666667	2.438452
0.733333333333	2.584315
0.740000000000	2.603313
0.746666666667	2.491742
0.753333333333	2.257976
0.760000000000	1.911031
0.766666666667	1.471516
0.773333333333	0.957626
0.780000000000	0.396407
0.786666666667	-0.185578
0.793333333333	-0.7608
0.800000000000	-1.300764
0.806666666667	-1.777781
0.813333333333	-2.170923
0.820000000000	-2.458615
0.826666666667	-2.627979
0.833333333333	-2.669676
0.840000000000	-2.582901
0.846666666667	-2.370714
0.853333333333	-2.042934
0.860000000000	-1.617434
0.866666666667	-1.114497
0.873333333333	-0.559722
0.880000000000	0.021135
0.886666666667	0.598613
0.893333333333	1.146631
0.900000000000	1.636052
